Fatalities_sum,Injuries_sum,Events_sum,VRM_sum,Ridership_sum,OT_A_Count,OT_B_Count,OT_C_Count,OT_D_Count,OT_E_Count,OT_F_Count,OT_G_Count,OT_H_Count,OT_I_Count,OT_J_Count,OT_OTHER_Count,ToS_DO_Count,ToS_PT_Count,ToS_TN_Count,ToS_TX_Count,P_UZA_SM_National,P_UZA_P_National,SA_SM_National,SA_P_National,M_CB,M_CR,M_DR,M_LR,M_MB,M_OTHER,M_VP,Safety Ratio
0,2,2,927455,7324644,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10489294.0,0,0,0,0,0,1,0,0.43128777137435237
0,0,0,3217,227051,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,2,4,20141424,3220892,42.0,15,7,0,2,0,0,1,0,7,0,38.0,36,0,0,37466.0,117538425.0,68854.0,97219232.0,0,0,0,0,0,0,1,0.029789353523365578
0,0,0,262763,630918,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6798.0,14384594.0,0,0,0,0,0,1,0,0.0
0,7,6,10312686,7833489,53.0,28,2,3,1,1,0,13,0,1,0,49.0,53,0,0,34973.0,113283758.0,51517.0,56887531.0,1,0,0,0,0,0,0,0.12605833242668302
0,0,2,22285,565756,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,874228.0,0,0,0,0,0,1,0,8.974646623289207
0,0,0,28500352,41996290,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69500766.0,0,1,0,0,0,0,0,0.0
1,87,94,65877304,8552713,268.0,214,11,3,5,4,12,0,3,2,0,221.0,233,0,68,75405.0,200914982.0,158388.0,118029398.0,0,0,1,0,0,0,0,0.276271172238621
12,43,62,55098246,324640287,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11054.0,39725743.0,0,0,0,0,0,1,0,0.2123479575012243
6,43,77,9489581,42778001,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24444.0,62628612.0,0,0,0,1,0,0,0,1.3277720059505262
9,708,491,149076411,407646193,236.0,192,6,6,5,6,8,3,9,4,0,305.0,170,0,0,75176.0,201196154.0,137409.0,117203591.0,0,0,0,0,1,0,0,0.8103227008865942
0,0,1,456839,2067753,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6784889.0,0,0,0,0,0,1,0,0.21889549710072911
0,18,9,796669,5548664,7.0,1,0,1,0,1,0,0,0,0,0,10.0,0,0,0,10101.0,41500596.0,9793.0,26071069.0,0,0,0,0,0,1,0,3.3891114126443984
0,12,27,544709,4890532,6.0,10,0,1,0,0,1,0,0,0,0,13.0,5,0,0,14359.0,38049991.0,4984.0,14847145.0,0,0,0,0,0,1,0,7.159786234484835
0,8,4,880176,7034632,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10489294.0,0,0,0,0,0,1,0,1.3633636908981839
0,0,0,2892,183877,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,3,7,19232933,2972520,42.0,15,7,0,2,0,0,1,0,7,0,38.0,36,0,0,37466.0,117538425.0,68854.0,97219232.0,0,0,0,0,0,0,1,0.05199414982623816
0,1,1,257793,650191,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6798.0,14384594.0,0,0,0,0,0,1,0,0.7758162556780053
2,8,8,10255498,7827298,53.0,27,2,3,1,1,0,13,0,1,0,48.0,53,0,0,34918.0,113226375.0,49490.0,56776954.0,1,0,0,0,0,0,0,0.1755156112360414
0,2,5,19452,572153,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,874228.0,0,0,0,0,0,1,0,35.98601686201933
0,0,0,28614708,42441206,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69528066.0,0,1,0,0,0,0,0,0.0
0,80,73,66173782,8645178,269.0,212,13,3,5,4,12,0,3,2,0,223.0,233,0,67,75463.0,200985418.0,161223.0,118696739.0,0,0,1,0,0,0,0,0.2312093934724783
6,49,67,56723886,328030685,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11054.0,39725743.0,0,0,0,0,0,1,0,0.21507694307121342
3,45,88,9960186,44069377,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24444.0,62722912.0,0,0,0,1,0,0,0,1.3654363482770302
9,779,481,151869556,407477231,236.0,192,6,6,5,6,8,3,9,4,0,306.0,169,0,0,75176.0,201196154.0,139068.0,117695431.0,0,0,0,0,1,0,0,0.8355855073415767
0,0,2,473459,2042873,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6800421.0,0,0,0,0,0,1,0,0.42242306091974174
0,21,12,833307,5732832,7.0,1,0,1,0,1,0,0,0,0,0,10.0,0,0,0,10101.0,41500596.0,9793.0,26071069.0,0,0,0,0,0,1,0,3.9601251399544224
0,15,40,561612,5115164,6.0,10,0,1,0,0,1,0,0,0,0,13.0,5,0,0,14359.0,38049991.0,4984.0,14860795.0,0,0,0,0,0,1,0,9.793238036224297
0,11,7,875472,7047491,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10489294.0,0,0,0,0,0,1,0,2.0560337737814574
0,0,0,2847,177910,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,1,3,18960234,2981987,42.0,17,7,0,2,0,0,1,0,7,0,39.0,37,0,0,37687.0,118075890.0,85848.0,99059747.0,0,0,0,0,0,0,1,0.021096786041775645
0,1,5,281531,653571,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6927.0,14813774.0,0,0,0,0,0,1,0,2.1312040237131966
0,4,6,10023099,7425151,53.0,27,2,3,1,1,0,13,0,1,0,48.0,53,0,0,34918.0,113226375.0,49490.0,56776954.0,1,0,0,0,0,0,0,0.09976954233416233
0,0,2,19356,435599,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,874228.0,0,0,0,0,0,1,0,10.332713370531103
0,0,0,28414599,41998128,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69528066.0,0,1,0,0,0,0,0,0.0
1,98,87,63971997,8271344,269.0,212,13,3,5,4,12,0,3,2,0,223.0,233,0,67,75463.0,200985418.0,161223.0,118696739.0,0,0,1,0,0,0,0,0.29075221772426457
12,51,56,55683225,313570065,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11054.0,39725743.0,0,0,0,0,0,1,0,0.21370888629385243
3,34,69,9526190,40874106,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24444.0,62722912.0,0,0,0,1,0,0,0,1.112721875167302
14,684,440,146809793,379841822,236.0,191,6,6,5,6,8,3,8,4,0,306.0,167,0,0,75149.0,201143328.0,139041.0,117646787.0,0,0,0,0,1,0,0,0.7751526493876333
0,1,1,443042,2083778,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6800421.0,0,0,0,0,0,1,0,0.45142446991481616
1,14,9,799277,5213934,7.0,1,0,1,0,1,0,0,0,0,0,10.0,0,0,0,10101.0,41500596.0,9793.0,26071069.0,0,0,0,0,0,1,0,3.0027137025086423
1,3,30,550591,4084348,6.0,10,0,1,0,0,1,0,0,0,0,13.0,5,0,0,14359.0,38049991.0,4984.0,14860795.0,0,0,0,0,0,1,0,6.175182667351991
0,7,6,868187,6741850,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10489294.0,0,0,0,0,0,1,0,1.4973732617512125
0,0,0,2515,166582,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,3,5,18197386,2782428,42.0,18,7,0,2,0,0,1,0,7,0,39.0,38,0,0,38098.0,118937395.0,86092.0,99709968.0,0,0,0,0,0,0,1,0.043962358110115375
0,0,1,250471,569927,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6927.0,14813774.0,0,0,0,0,0,1,0,0.39924781711255997
0,3,4,10281879,6812750,53.0,27,2,3,1,1,0,13,0,1,0,48.0,53,0,0,34918.0,113226375.0,49490.0,56776954.0,1,0,0,0,0,0,0,0.06808094123651912
0,0,1,21887,443455,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,874228.0,0,0,0,0,0,1,0,4.5689221912550835
0,0,0,29475816,41459070,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69528066.0,0,1,0,0,0,0,0,0.0
0,108,88,63065676,8059738,269.0,212,13,3,5,4,12,0,3,2,0,223.0,233,0,67,75463.0,200985418.0,161223.0,118696739.0,0,0,1,0,0,0,0,0.31078712293514466
5,48,62,58008367,306507694,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11054.0,39725743.0,0,0,0,0,0,1,0,0.1982472631922219
1,50,98,9617911,39301108,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24444.0,62722912.0,0,0,0,1,0,0,0,1.5491929588452211
9,676,484,151349362,357975288,236.0,191,6,6,5,6,8,3,8,4,0,306.0,167,0,0,75149.0,201143328.0,139041.0,117646787.0,0,0,0,0,1,0,0,0.7723851521752698
0,1,1,396435,1830894,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6800421.0,0,0,0,0,0,1,0,0.5044963234830426
0,1,1,816733,5043509,7.0,1,0,1,0,1,0,0,0,0,0,10.0,0,0,0,10101.0,41500596.0,9793.0,26071069.0,0,0,0,0,0,1,0,0.24487806908744966
0,12,26,600274,4471083,6.0,10,0,1,0,0,1,0,0,0,0,13.0,5,0,0,14359.0,38049991.0,4984.0,14860795.0,0,0,0,0,0,1,0,6.33044243128971
0,2,2,902062,6568679,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10489294.0,0,0,0,0,0,1,0,0.44342850048001137
0,0,0,2976,151810,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,2,5,17352416,2602429,42.0,18,7,0,2,0,0,1,0,7,0,39.0,38,0,0,38098.0,118937395.0,86092.0,99709968.0,0,0,0,0,0,0,1,0.040340203923188565
0,3,1,258271,509548,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6927.0,14813774.0,0,0,0,0,0,1,0,1.548760797766687
0,3,8,9862976,7261652,52.0,27,2,3,1,1,0,11,0,1,0,45.0,53,0,0,34593.0,112656876.0,49347.0,56582897.0,1,0,0,0,0,0,0,0.11152820406335774
0,0,2,22185,400441,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,874228.0,0,0,0,0,0,1,0,9.015100292990759
0,0,0,29150614,40521687,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69625202.0,0,1,0,0,0,0,0,0.0
1,68,74,62765894,8062833,270.0,212,13,3,5,4,12,0,3,2,0,222.0,234,0,68,75430.0,200914105.0,161273.0,118753956.0,0,0,1,0,0,0,0,0.22783073877669935
10,74,94,57672110,300455858,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11054.0,39682977.0,0,0,0,0,0,1,0,0.30864138662518154
5,49,116,9591544,39529988,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24444.0,62788912.0,0,0,0,1,0,0,0,1.7723945175041684
3,660,455,150217969,359939647,234.0,188,6,6,5,6,8,3,8,4,0,301.0,167,0,0,75116.0,201072015.0,139532.0,117931377.0,0,0,0,0,1,0,0,0.7442518411362624
0,0,0,451281,2098416,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,7009273.0,0,0,0,0,0,1,0,0.0
0,13,7,819120,4997910,7.0,1,0,1,0,1,0,0,0,0,0,10.0,0,0,0,10101.0,41500596.0,9793.0,26078558.0,0,0,0,0,0,1,0,2.44164469186444
0,50,27,555693,4382568,6.0,10,0,1,0,0,1,0,0,0,0,13.0,5,0,0,14359.0,38049991.0,4984.0,14910786.0,0,0,0,0,0,1,0,13.85657188411587
0,2,4,892336,6619698,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10522139.0,0,0,0,0,0,1,0,0.672392462032239
0,0,0,2971,150657,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,1,4,18645623,2887211,42.0,18,7,0,2,0,0,1,0,7,0,39.0,38,0,0,38098.0,118937395.0,86102.0,99844754.0,0,0,0,0,0,0,1,0.02681594495394442
0,2,4,255962,516133,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6927.0,14813774.0,0,0,0,0,0,1,0,2.344097952039756
3,24,12,9295851,6907458,52.0,27,2,3,1,1,0,11,0,1,0,45.0,53,0,0,34593.0,112656876.0,49347.0,56582897.0,1,0,0,0,0,0,0,0.4195420085799568
0,0,0,20276,340825,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,874228.0,0,0,0,0,0,1,0,0.0
0,0,0,26817477,37118333,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69625202.0,0,1,0,0,0,0,0,0.0
1,59,74,60800165,7881976,270.0,212,13,3,5,4,12,0,3,2,0,222.0,234,0,68,75430.0,200914105.0,161273.0,118753956.0,0,0,1,0,0,0,0,0.22039413873301167
8,65,76,52262910,287413151,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11054.0,39682977.0,0,0,0,0,0,1,0,0.28509702196069836
6,45,81,8988840,37943081,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24444.0,62788912.0,0,0,0,1,0,0,0,1.4684875912798538
5,530,430,139943416,354801046,234.0,188,6,6,5,6,8,3,8,4,0,301.0,167,0,0,75116.0,201072015.0,139532.0,117931377.0,0,0,0,0,1,0,0,0.6895644165210316
1,1,1,406510,1775828,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,7009273.0,0,0,0,0,0,1,0,0.7379892253573097
0,9,6,752521,4905652,7.0,1,0,1,0,1,0,0,0,0,0,10.0,0,0,0,10101.0,41500596.0,9793.0,26078558.0,0,0,0,0,0,1,0,1.9932998547548837
0,4,29,539479,4307112,6.0,10,0,1,0,0,1,0,0,0,0,13.0,5,0,0,14359.0,38049991.0,4984.0,14910786.0,0,0,0,0,0,1,0,6.117012895775368
0,2,1,837180,6300465,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10522139.0,0,0,0,0,0,1,0,0.35834587543897367
0,0,0,2501,150839,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,0,3,17724901,2683341,43.0,18,7,0,2,0,0,1,0,7,0,38.0,40,0,0,38870.0,120718068.0,86560.0,101256894.0,0,0,0,0,0,0,1,0.016925341360157668
0,0,1,246795,533765,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6927.0,14813774.0,0,0,0,0,0,1,0,0.4051945947041067
0,11,12,10784553,8118462,52.0,27,2,3,1,1,0,11,0,1,0,45.0,53,0,0,34593.0,112656876.0,49347.0,56582897.0,1,0,0,0,0,0,0,0.21326799543754849
1,0,2,24180,496847,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,874228.0,0,0,0,0,0,1,0,12.40694789081886
0,0,0,29970793,42508865,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69625202.0,0,1,0,0,0,0,0,0.0
0,76,76,69166420,8976831,271.0,212,13,3,5,4,12,0,3,2,0,222.0,234,0,69,75430.0,200914105.0,161273.0,118753956.0,0,0,1,0,0,0,0,0.21975981986634555
6,78,90,59039310,338424805,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11054.0,39682977.0,0,0,0,0,0,1,0,0.2947188915317608
6,25,74,10159183,43282087,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24444.0,62788912.0,0,0,0,1,0,0,0,1.033547677997335
4,661,498,157161433,394527533,234.0,189,6,6,5,6,8,3,8,4,0,301.0,168,0,0,75116.0,201072015.0,139446.0,117936724.0,0,0,0,0,1,0,0,0.7400034332850605
0,0,1,451010,2177907,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,7009273.0,0,0,0,0,0,1,0,0.22172457373450702
0,6,6,833009,5495231,7.0,1,0,1,0,1,0,0,0,0,0,10.0,0,0,0,10101.0,41500596.0,9793.0,26078558.0,0,0,0,0,0,1,0,1.4405606662112895
0,3,26,594409,5251812,6.0,10,0,1,0,0,1,0,0,0,0,13.0,5,0,0,14359.0,38049991.0,4984.0,14910786.0,0,0,0,0,0,1,0,4.87879557678299
0,4,3,963310,7244039,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10522139.0,0,0,0,0,0,1,0,0.726661199406214
0,0,0,3084,185244,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,5,5,20173978,3107393,43.0,18,7,0,2,0,0,1,0,7,0,38.0,40,0,0,38870.0,120718068.0,86560.0,101256894.0,0,0,0,0,0,0,1,0.04956880591423268
0,0,1,281615,644267,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6927.0,14813774.0,0,0,0,0,0,1,0,0.35509472151696464
0,3,3,9732966,7179970,52.0,27,2,3,1,1,0,11,0,1,0,45.0,53,0,0,34593.0,112656876.0,49347.0,56582897.0,1,0,0,0,0,0,0,0.06164616212570762
0,0,0,23814,489431,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,874228.0,0,0,0,0,0,1,0,0.0
0,0,0,28105723,39902604,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69625202.0,0,1,0,0,0,0,0,0.0
0,101,93,64314434,8280753,271.0,212,13,4,5,4,12,0,3,2,0,223.0,234,0,69,75430.0,200914105.0,161475.0,119497273.0,0,0,1,0,0,0,0,0.3016430184241379
8,51,66,56069640,320732026,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11054.0,39682977.0,0,0,0,0,0,1,0,0.22293704757155564
4,44,84,9602066,41044702,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24420.0,62788912.0,0,0,0,1,0,0,0,1.3747041522105763
5,572,421,146763716,368537794,234.0,189,6,6,5,6,8,3,8,4,0,301.0,168,0,0,75116.0,201072015.0,139422.0,117936752.0,0,0,0,0,1,0,0,0.6800045864197115
0,0,2,425497,1936842,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,7009273.0,0,0,0,0,0,1,0,0.47003856666439486
0,11,10,792485,5397069,7.0,1,0,1,0,1,0,0,0,0,0,10.0,0,0,0,10101.0,41500596.0,9793.0,26078558.0,0,0,0,0,0,1,0,2.649892426986
0,4,29,570516,4794056,6.0,10,0,1,0,0,1,0,0,0,0,13.0,5,0,0,14359.0,38049991.0,4984.0,14910786.0,0,0,0,0,0,1,0,5.784237427171192
0,2,2,882203,6677700,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10522139.0,0,0,0,0,0,1,0,0.45341038287106256
0,0,0,2664,169852,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,3,4,18259747,2765192,45.0,18,7,0,2,0,0,1,0,7,0,38.0,42,0,0,39739.0,122629596.0,88289.0,102999607.0,0,0,0,0,0,0,1,0.038335689974236774
0,0,0,239388,599520,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6927.0,14813774.0,0,0,0,0,0,1,0,0.0
0,13,10,10404962,7815141,51.0,27,2,3,1,1,0,11,0,1,0,45.0,52,0,0,33995.0,111146360.0,46807.0,54448486.0,1,0,0,0,0,0,0,0.22104838057073156
0,1,1,24439,546664,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,874228.0,0,0,0,0,0,1,0,8.183640901837228
0,0,0,29958219,42335497,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69625202.0,0,1,0,0,0,0,0,0.0
0,63,75,68379759,8840523,270.0,212,13,4,5,4,12,0,3,2,0,223.0,234,0,68,75430.0,200914105.0,161475.0,119497273.0,0,0,1,0,0,0,0,0.20181410700789396
9,59,78,58949367,339297332,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11054.0,39682977.0,0,0,0,0,0,1,0,0.2476701743039921
4,51,79,10015879,41922523,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24420.0,62788912.0,0,0,0,1,0,0,0,1.3378755873548391
16,617,465,153950441,384746984,234.0,189,6,6,5,6,8,3,8,4,0,301.0,168,0,0,75116.0,201072015.0,139422.0,117936752.0,0,0,0,0,1,0,0,0.7132165344040814
0,0,2,375877,1698296,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,7009273.0,0,0,0,0,0,1,0,0.5320889546314352
0,21,10,835173,5542010,7.0,1,0,1,0,1,0,0,0,0,0,10.0,0,0,0,10101.0,41500596.0,9793.0,26078558.0,0,0,0,0,0,1,0,3.711805817477337
0,11,19,560336,4994850,6.0,10,0,1,0,0,2,0,0,0,0,13.0,6,0,0,15696.0,41784081.0,4990.0,14932524.0,0,0,0,0,0,1,0,5.353930498843551
0,8,5,952248,7325355,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10522139.0,0,0,0,0,0,1,0,1.3651905806050524
0,0,0,2965,187942,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,0,3,19857336,3050368,45.0,18,7,0,2,0,0,1,0,7,0,38.0,42,0,0,39739.0,122629596.0,88289.0,102999607.0,0,0,0,0,0,0,1,0.015107766721578363
0,3,3,245285,613281,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6927.0,14813774.0,0,0,0,0,0,1,0,2.446134088916974
1,2,6,10419918,7693296,51.0,27,2,3,1,1,0,11,0,1,0,45.0,52,0,0,33995.0,111146360.0,46807.0,54448486.0,1,0,0,0,0,0,0,0.08637304055559746
0,0,0,24433,539840,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,874228.0,0,0,0,0,0,1,0,0.0
0,0,0,29421327,43067334,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69625202.0,0,1,0,0,0,0,0,0.0
0,84,74,66543663,8554816,270.0,212,13,4,5,4,12,0,3,2,0,223.0,234,0,68,75430.0,200914105.0,161475.0,119497273.0,0,0,1,0,0,0,0,0.23743808632837057
12,110,84,58324496,329407692,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11054.0,39682977.0,0,0,0,0,0,1,0,0.3531963653830802
4,50,81,9938451,41498238,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24420.0,62788912.0,0,0,0,1,0,0,0,1.358360573493797
4,730,460,150222323,361678297,233.0,189,6,6,5,6,8,3,8,4,0,301.0,167,0,0,75116.0,201072015.0,139422.0,117936752.0,0,0,0,0,1,0,0,0.7948219519944449
0,0,0,353502,1670938,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,7009273.0,0,0,0,0,0,1,0,0.0
0,21,13,821406,5461195,7.0,1,0,1,0,1,0,0,0,0,0,10.0,0,0,0,10101.0,41500596.0,9793.0,26078558.0,0,0,0,0,0,1,0,4.139244174013825
0,13,33,574564,4732659,6.0,10,0,1,0,0,2,0,0,0,0,13.0,6,0,0,15696.0,41784081.0,4990.0,14932524.0,0,0,0,0,0,1,0,8.006070690123293
0,12,5,885570,6994529,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10522139.0,0,0,0,0,0,1,0,1.9196675587474734
0,0,0,3020,201779,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,7,5,19043479,3001654,45.0,19,7,0,2,0,0,1,0,7,0,38.0,43,0,0,39909.0,123432055.0,88566.0,103952814.0,0,0,0,0,0,0,1,0.06301369618439992
0,1,2,217727,557107,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6927.0,14813774.0,0,0,0,0,0,1,0,1.3778722896103837
0,23,12,9913728,7102669,49.0,27,2,3,1,1,0,11,0,1,0,44.0,51,0,0,33578.0,109260349.0,46028.0,52477839.0,1,0,0,0,0,0,0,0.35304579669726666
0,2,1,26034,535624,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,883963.0,0,0,0,0,0,1,0,11.523392486748097
0,0,0,28966834,40589185,18.0,0,0,4,1,3,0,0,0,0,0,8.0,18,0,0,23029.0,86520484.0,29838.0,64948074.0,0,1,0,0,0,0,0,0.0
1,79,79,62928928,8030791,272.0,213,13,4,5,4,10,0,3,2,0,220.0,237,0,69,75572.0,201085760.0,165535.0,121807187.0,0,0,1,0,0,0,0,0.25266599170416504
6,75,87,57105397,301714356,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11114.0,40921643.0,0,0,0,0,0,1,0,0.2941928588641105
4,35,66,9870673,41049558,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24455.0,62547896.0,0,0,0,1,0,0,0,1.0637572534314528
6,590,448,147578089,342601871,234.0,189,6,6,5,6,8,3,8,4,0,300.0,169,0,0,75148.0,201123255.0,140152.0,117876447.0,0,0,0,0,1,0,0,0.7074220889254095
